patent_num,abstract,applicant_city,applicant_country,applicant_name,applicant_num,applicant_state,assignee_loc,assignee_name,cpc,family_id,file_date,inventors,patent_date,title,url
10345273,"Methods and apparatus verify operation of acoustic emission sensors are disclosed. A disclosed example apparatus includes an acoustic source acoustically coupled to a device, where the acoustic source is to generate an acoustic signal, and a processor to determine an operational condition of an acoustic emission sensor associated with the device based on measuring the generated acoustic signal at the acoustic emission sensor.",Marshalltown,US,Fisher Controls International LLC,"15/387,341",IA,"Marshalltown, IA",Fisher Controls International LLC,['G01N'],1000004135368,"December 21, 2016","[['Richard Allen', 'Nordstrom', 'Marshalltown, IA'], ['Bret Anthony', 'Dahme', 'Marshalltown, IA'], ['Shannon Eugene', 'Jelken', 'Marshalltown, IA']]","July 9, 2019",Methods and apparatus to verify operation of acoustic emission sensors,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=156&f=G&l=50&d=PTXT&s1=RAID&p=4&OS=RAID&RS=RAID
10345118,"Methods and apparatus for high speed location determinations are disclosed. An example apparatus includes at least two coils arranged along a zone of interest to generate a magnetic field, and a sensor to measure a change in the magnetic field associated with the at least two coils as an object of interest moves within or into the zone of interest. The example apparatus also includes a processor to determine a position of the object of interest based on the measured change.",Santa Clara,US,Intel Corporation,"15/264,361",CA,"Santa Clara, CA",Intel Corporation,"['G01D', 'A63B']",1000004135229,"September 13, 2016","[['Xue', 'Yang', 'Arcadia, CA'], ['Zhen', 'Yao', 'San Jose, CA'], ['Haibin', 'Liu', 'Santa Clara, CA'], ['Stephanie', 'Moyerman', 'Phoenix, AZ'], ['Braxton', 'Lathrop', 'Lake Oswego, OR'], ['James', 'Hall', 'Hillsboro, OR'], ['Jeremy', 'Parra', 'Beaverton, OR']]","July 9, 2019",Methods and apparatus for high speed location determinations,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=157&f=G&l=50&d=PTXT&s1=RAID&p=4&OS=RAID&RS=RAID
10344446,"A system for monitoring a structures containing utility components is provided. The system includes a sensing devices, each being disposed within a structure and distributed within a geographic region, each of the sensing devices measuring parameters within the structure. A display is coupled to the sensing devices and is positioned remotely therefrom. One or more processors communicate with the sensing devices and the display. Wherein the processors perform a method comprising: receiving the measured parameters; comparing the measured parameters to thresholds; displaying on the display device elements, each device element representing one of the sensing devices, each of the device elements being geometrically arranged on the geographic distribution of the sensing devices; displaying on the display a plurality of elements, each associated with one of the device elements; and changing at least one of the elements when a measured parameter crossing one of the thresholds.",New York,US,"Consolidated Edison Company of New York, Inc.","15/722,447",NY,"New York, NY","CONSOLIDATED EDISON COMPANY OF NEW YORK, INC.","['E02D', 'E05F']",1000004134616,"October 2, 2017","[['Troy David', 'De Vries', 'Mahwah, NJ'], ['Zhou', 'Zheng', 'Brooklyn, NY'], ['Stanley J.', 'Lewis', 'Garden City, NY'], ['Leslie George', 'Philp', 'Pelham, NY'], ['Colleen Bridget', 'Murach', 'Red Bank, NJ'], ['Gregg L.', 'Slintak', 'Monroe, NJ']]","July 9, 2019",System and method of monitoring a utility structure,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=158&f=G&l=50&d=PTXT&s1=RAID&p=4&OS=RAID&RS=RAID
10343387,"Approaches presented herein enable forming a 3D object with a plurality of unmanned aerial vehicles (UAV), also known as ""drones"", configured to carry and deposit 3D printing material, and to fly to a depositing location (e.g., fly, hover, or land) to print a 3D object. Specifically, at a central controller, a set of specifications for a 3D object to be printed are obtained. The central controller directs each of a plurality of UAVs controlled by the central controller to fly to a depositing location where a layer of 3D printer material is to be deposited, the location determined from the set of specifications. In response to a UAV of the plurality reaching the depositing location, the central controller further directs the UAV of the plurality to apply the layer of 3D printer material to the depositing location.",Armonk,US,International Business Machines Corporation,"14/989,296",NY,"Armonk, NY",International Business Machines Corporation,"['B33Y', 'B29C', 'B29L']",1000004133642,"January 6, 2016","[['James E.', 'Bostick', 'Cedar Park, TX'], ['John M.', 'Ganci, Jr.', 'Cary, NC'], ['Martin G.', 'Keen', 'Cary, NC'], ['Sarbajit K.', 'Rakshit', 'Kolkata, IN']]","July 9, 2019",Multi-drone based three-dimensional printing,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=159&f=G&l=50&d=PTXT&s1=RAID&p=4&OS=RAID&RS=RAID
10343069,A method for executing a training program based on player DNA is described. The method includes executing a video game and determining whether a skill level of a user is below a threshold level of play. The method includes generating a task that relates to a current level of play of the video game in which the skill level is below the threshold level and transitioning the video game to a training video game program having the task to increase the current level of play. The method includes executing the training video game program and monitoring the skill level for the task in the training video game program. The method includes determining whether the skill level for the task exceeds the threshold level. The method includes returning to an execution of the video game upon determining that the skill level for the task exceeds the threshold level.,San Mateo,US,Sony Interactive Entertainment LLC,"15/484,564",CA,"San Mateo, CA",Sony Interactive Entertainment LLC,"['A63F', 'G09B']",1000004133340,"April 11, 2017","[['Landon', 'Noss', 'Laguna Niguel, CA']]","July 9, 2019",Systems and methods for executing a training program based on player DNA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=160&f=G&l=50&d=PTXT&s1=RAID&p=4&OS=RAID&RS=RAID
10343066,"A social game capable of informing a player of the attractiveness of a group fighting event is disclosed herein. A server device comprises: an information storage unit that stores information on the game; and a control unit that executes an arithmetic operation relating to the game and performs processing to display an image of the game at the terminal devices. The information storage unit stores, as a part of the information on the game, information on a fighting event, and the control unit performs processing to, in accordance with an instruction from a player, display the information on the fighting event at a terminal device operated by the player.",Tokyo,JP,"GREE, Inc.","16/183,820",N/A,"Tokyo, JP","GREE, Inc.",['A63F'],1000004133337,"November 8, 2018","[['Tomoki', 'Yasuhara', 'Tokyo, JP']]","July 9, 2019","Server device, method for controlling the same, computer-readable recording medium and game system",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=161&f=G&l=50&d=PTXT&s1=RAID&p=4&OS=RAID&RS=RAID
10341929,"A method and computing system for monitoring a data signal quality level for a wireless client electronic device. The data signal quality level is indicative of the level of data connectivity between the wireless client electronic device and a wireless data network. A cellular signal strength level is monitored for the wireless client electronic device. The cellular signal strength level is indicative of the level of cellular connectivity between the wireless client electronic device and a cellular network. A request for voice communication with the wireless client electronic device is received. If the cellular signal strength level is not sufficient to support the voice communication and the data signal quality level is sufficient to support the voice communication, the voice communication with the wireless client electronic device via the wireless data network is enabled.",Mountain View,US,Google Inc.,"14/154,631",CA,"Mountain View, CA",Google LLC,['H04W'],52440862,"January 14, 2014","[['Tomas', 'Lundqvist', 'Segeltorp, SE'], ['Anthony', 'Jawad', 'Mountain View, CA']]","July 2, 2019",PSTN / VoIP communication system and method,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=162&f=G&l=50&d=PTXT&s1=RAID&p=4&OS=RAID&RS=RAID
10341876,"Various embodiments may be generally directed to techniques for transmitting and receiving one or more reference signals opportunistically within a window over an unlicensed carrier. Various embodiments provide techniques for determining a configuration of the window within an operating environment that may include one or more different radio access technologies (RATs). Various embodiments provide techniques for transmitting the one or more reference signals opportunistically within the window based on an availability of a wireless communications medium. Various embodiments provide techniques for receiving and recovering the one or more reference signals regardless of their location within the window, thereby improving communications in an unlicensed spectrum shared by a variety of different communication devices that may operate according to a variety of different communication protocols.",Santa Clara,US,INTEL IP CORPORATION,"15/864,824",CA,"Santa Clara, CA",INTEL IP CORPORATION,"['H04L', 'H04W']",55633821,"January 8, 2018","[['Seunghee', 'Han', 'San Jose, CA'], ['Shafi', 'Bashar', 'Santa Clara, CA'], ['Jong-Kae', 'Fwu', 'Sunnyvale, CA'], ['Jeongho', 'Jeon', 'San Jose, CA'], ['Hwan-Joon', 'Kwon', 'Santa Clara, CA']]","July 2, 2019",Opportunistic signal transmission for inter-rat co-existence,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=163&f=G&l=50&d=PTXT&s1=RAID&p=4&OS=RAID&RS=RAID
10341849,"Provided is a content delivery method and architecture for delivering content from a node in a content delivery network (CDN) using an anycast address to direct a requesting device to access a content manifest. The manifest server of the CDN may select the provided manifest based on information received from the requesting device and/or any other network information, may alter attributes of the manifest itself, or direct the requesting device to a different device or manifest server of the CDN to obtain the manifest. The selection of the manifest, alteration of the manifest, or new location to obtain the manifest causes the connection for content to occur at one or more servers accessible through a unicast address, rather than an anycast address.",Broomfield,US,"Level 3 Communications, LLC","15/673,048",CO,"Broomfield, CO","Level 3 Communications, LLC","['H04W', 'H04L']",61244182,"August 9, 2017","[['Joelle T.', 'Maslak', 'Golden, CO'], ['Kevin C.', 'Johns', 'Erie, CO']]","July 2, 2019","Anycast manifest retrieval, unicast content retrieval",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=164&f=G&l=50&d=PTXT&s1=RAID&p=4&OS=RAID&RS=RAID
10341813,"Approaches presented herein enable servicing a location request for a user device by providing anonymized location data. Specifically, a location request for a user device is received from an application server associated with a location-based/location-tracking application. Based on an application setting option associated with the location-based/location-tracking application, a geographic cell is defined. A set of available participating devices within the geographic cell is identified. A participating device is selected from the set of available participating devices. The location request is routed to the selected participating device, wherein the selected participating device forwards a location of the selected participating device to the application server.",Armonk,US,International Business Machines Corporation,"15/622,358",NY,"Armonk, NY",International Business Machines Corporation,"['H04W', 'H04M']",59758925,"June 14, 2017","[['Al', 'Chakra', 'Apex, NC'], ['Liam', 'Harpur', 'Skerries, IE'], ['Erik H.', 'Katzen', 'Argyle, TX'], ['John', 'Rice', 'Tramore, IE']]","July 2, 2019",Anonymizing location data,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=165&f=G&l=50&d=PTXT&s1=RAID&p=4&OS=RAID&RS=RAID
